"objectid","cef_disturb_group","cef_disturb_group_rank","cef_disturb_sub_group","cef_disturb_sub_group_rank","source_short_name","cef_extraction_date","cef_human_disturb_flag","area_km2","geom"
"1056","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00358425500008537","0106000020BD0B00000100000001030000000100000017000000D0CCCC4C0F16384100000000BC101D410000008006163841A0999999AF101D41303333330516384160666666A8101D4100000000F415384100000000F0101D4198999919DC1538414033333353111D41303333B3D81538414033333361111D41D0CCCC4CC815384160666666C4111D4130333333CB153841A0999999D5111D4130333333DA1538414033333315121D41D0CCCCCCE51538414033333311121D41D0CCCC4CF0153841C0CCCCCC0C121D4100000000F815384140333333F7111D41686666660516384140333333C7111D41686666E605163841A0999999C5111D419899999906163841A0999999C3111D41000000800716384100000000C2111D419899991908163841C0CCCCCCC0111D41303333B308163841A0999999BF111D41989999990916384160666666BE111D41D0CCCCCC0A16384140333333BD111D41D0CCCC4C09163841A09999995D111D41686666660D16384100000000F0101D41D0CCCC4C0F16384100000000BC101D41"
"1057","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000234809999988377","0106000020BD0B00000100000001030000000100000014000000686666E60C443741A0999999C9111D41303333331A443741C0CCCCCCA2111D41989999991344374160666666A6111D41686666660F44374140333333AB111D41686666660844374100000000BC111D4100000080FF43374140333333D9111D4100000080FB43374140333333EF111D4130333333F543374160666666FE111D41686666E6F1433741A099999911121D41D0CCCC4CF0433741A09999991D121D41686666E6F14337414033333319121D4100000080F24337414033333317121D4198999919F34337410000000016121D4198999999F3433741C0CCCCCC14121D41D0CCCC4CF4433741A099999913121D41D0CCCC4CFD4337414033333305121D41303333B303443741C0CCCCCCEE111D41989999990B44374100000000CE111D41000000000C44374100000000CC111D41686666E60C443741A0999999C9111D41"
"1058","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000163594999996871","0106000020BD0B0000010000000103000000010000000B000000303333337419384100000000BA111D41D0CCCCCC6E19384140333333B1111D41000000807019384100000000E0111D41303333B371193841A099999903121D4100000000741938414033333313121D41686666E6781938410000000034121D4198999999781938414033333325121D410000008076193841C0CCCCCCC6111D41686666667619384160666666C2111D41D0CCCC4C76193841A0999999BD111D41303333337419384100000000BA111D41"
"1059","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.621720109999971","0106000020BD0B000001000000010300000001000000B4000000686666E68A56374100000000B4091D41000000809F5637416066666656091D41303333B3CF56374100000000FE081D4168666666DD563741A0999999A7081D4198999919EC563741C0CCCCCCB8061D4130333333EF5637416066666650061D4198999999BF563741C0CCCCCC3C061D41303333B395563741A09999992B061D41686666E65E563741C0CCCCCC14061D41D0CCCCCC52553741A0999999A5051D41D0CCCCCCCD533741C0CCCCCC04051D41303333B3D75237410000000092041D4168666666D1523741403333338F041D4198999919CA52374140333333BD041D41D0CCCCCCC952374140333333BF041D41D0CCCC4CBD523741C0CCCCCC6E051D41989999999E523741606666664C051D419899999983523741403333334B051D41D0CCCC4C6D523741C0CCCCCC4C051D410000000056523741A09999994D051D41686666E651523741C0CCCCCCF4041D41D0CCCC4C59523741C0CCCCCCB0041D41686666E6595237414033333357041D4100000000325237416066666644041D4100000080255237414033333325061D41303333B34B523741A099999909061D41686666E651523741000000000E061D41D0CCCC4C55523741A099999909061D4168666666815237416066666606061D41D0CCCC4C955237416066666610061D410000008094523741C0CCCCCC3E061D41D0CCCCCC9252374140333333A1061D41303333B3A952374160666666F2061D41686666E6A8523741403333334F071D4198999999BC5237414033333339071D41D0CCCC4CCA523741000000005E071D41D0CCCCCCD85237414033333369071D41303333B3DC523741C0CCCCCC78071D41686666E6DE523741A099999981071D4100000080DB52374140333333BD071D4100000000CC523741C0CCCCCCF2071D4100000080B9523741A099999913081D41D0CCCCCC9F523741C0CCCCCC2A081D41686666E68D523741606666667A081D41303333338452374160666666AE081D41303333B377523741A099999975091D41000000005D523741C0CCCCCCA4091D41989999194F523741A09999997D091D4100000000335237414033333377091D416866666619523741A09999990D091D410000000013523741C0CCCCCCF2081D41D0CCCCCC115237410000000020091D4100000080EF513741000000004E0E1D4198999919E25137414033333353101D4198999999DF51374140333333B3101D4100000080B8513741C0CCCCCCA2101D4100000000925137414033333393101D4198999919C551374140333333D5101D41303333B3E5513741A0999999C9101D4100000000FD5137416066666676101D416866666604523741000000005C101D41686666E61F5237410000000056101D41686666E62B5237416066666698101D41989999994D523741606666662C101D41303333337E52374160666666E80F1D41D0CCCCCC8352374160666666760F1D41686666E69F523741000000005C0F1D4100000000F052374160666666700F1D41686666663E533741C0CCCCCC18101D419899999945533741403333331D101D41000000006E533741C0CCCCCC34101D4100000000AE533741C0CCCCCC28101D4100000080E45337410000000028101D41D0CCCC4CEF53374140333333F10F1D4198999999EF533741C0CCCCCCA80F1D4130333333DA533741A09999994D0F1D4198999919DF53374140333333F30E1D4168666666E2533741C0CCCCCCA20E1D41303333330A543741000000005C0E1D41000000005554374140333333590E1D416866666667543741A0999999B10D1D41303333B38854374100000000B20D1D4100000000A4543741403333336F0D1D4100000000A5543741A0999999170D1D41D0CCCCCC9454374160666666B20C1D41D0CCCCCC9A543741C0CCCCCC540C1D41D0CCCC4C6854374100000000760B1D41D0CCCC4C6D54374100000000380B1D41D0CCCCCC4E543741403333335F0A1D419899991928543741A0999999470A1D41303333B311543741A0999999CF091D41D0CCCCCC25543741C0CCCCCC50091D413033333338543741A099999909091D41686666E6FC5337410000000004091D4100000000E3533741C0CCCCCCD6081D41D0CCCC4CBF5337410000000064081D41D0CCCC4CB3533741C0CCCCCCC0071D4168666666945337416066666654071D4130333333745337416066666630071D41D0CCCC4C62533741A099999967071D416866666645533741403333335D071D41686666E61B533741A0999999E7061D41686666E616533741A0999999BD061D41989999990D5337416066666662061D41D0CCCC4C0C533741A099999939061D41686666E603533741A099999915061D4100000080F952374160666666EC051D4130333333FA523741A0999999B5051D41686666660653374160666666A4051D410000000016533741C0CCCCCC8C051D41000000001D533741A099999955051D41000000002C533741403333331D051D41303333333C5337416066666614051D4100000080505337416066666642051D419899991957533741606666666A051D41D0CCCC4C7553374160666666CE051D41303333339753374140333333DB051D4168666666C2533741A099999941061D4130333333E35337410000000032061D4198999999F0533741A0999999A9061D4168666666FB533741A0999999F3061D41686666E61E543741A09999990D071D41686666662E5437410000000062071D41686666662F543741C0CCCCCCA2071D41686666E65D543741C0CCCCCC1E081D416866666686543741C0CCCCCC1C091D41303333339A54374160666666E6081D4198999919A3543741606666668E081D4198999999B4543741C0CCCCCC82081D41D0CCCC4CBC54374100000000EE071D41303333B3B154374100000000A0071D41D0CCCCCCB9543741403333331F071D4130333333BB54374140333333B3061D4100000080CA543741606666666E061D41D0CCCCCCF8543741A099999971061D41000000800055374100000000DE061D4100000080E854374100000000F4071D41686666E6ED543741403333334B081D4198999999E7543741A099999911091D4100000000E1543741C0CCCCCC62091D4100000000DF543741C0CCCCCCE2091D41303333B3F154374160666666300A1D41989999991855374100000000400A1D41303333B32D55374160666666020A1D41D0CCCCCC50553741000000000C0A1D41686666666C553741A0999999FF0A1D41989999995055374100000000320B1D41000000802955374140333333C70B1D41D0CCCCCC2355374100000000BE0C1D419899991916553741C0CCCCCCB00D1D41303333B315553741A09999996F0E1D41686666E61C553741C0CCCCCCF00E1D410000008028553741A0999999A90F1D419899991925553741C0CCCCCC14101D41303333B30A5537410000000078101D41303333B3E154374100000000AC101D4198999999D954374100000000CC101D41686666E6D45437416066666642111D4100000080DA5437410000000092111D41D0CCCCCC01553741A099999991111D41303333B3205537416066666620111D41000000802E55374160666666CA101D41000000803A553741000000006C101D41686666E64F55374140333333C7101D41D0CCCC4C52553741000000009A111D41000000807155374100000000DE111D4168666666C1553741C0CCCCCC36121D41303333B3E9553741A099999969111D4168666666FD553741C0CCCCCC08101D41686666E605563741606666667E0E1D41989999992256374160666666300E1D41686666E629563741C0CCCCCC860D1D41686666662456374140333333F70C1D41989999192C56374160666666A20C1D41D0CCCC4C48563741A0999999430C1D413033333355563741A0999999C90B1D41686666E64C563741C0CCCCCC700B1D41303333335F56374160666666AC0A1D41303333338956374100000000BC091D41686666E68A56374100000000B4091D41"
"1060","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000384834999966957","0106000020BD0B00000100000001030000000100000008000000303333B35219384100000000E0111D41000000804C19384100000000AC111D41D0CCCC4C4B19384100000000E2111D41989999194B193841C0CCCCCCE4111D41686666E6461938414033333321121D419899991946193841C0CCCCCC32121D41989999995D193841606666663C121D41303333B35219384100000000E0111D41"
"1061","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000767590000013113","0106000020BD0B0000010000000103000000010000000D000000000000005819384100000000A2111D41989999195719384100000000A2111D41000000005119384100000000A8111D41989999995719384100000000E0111D41D0CCCCCC62193841606666663E121D4198999999731938414033333345121D41D0CCCC4C74193841A099999943121D4100000080751938410000000040121D4100000000741938416066666636121D41686666666D193841A099999909121D41686666E66B19384100000000E0111D41989999196A193841C0CCCCCCAC111D41000000005819384100000000A2111D41"
"1062","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00733792499999665","0106000020BD0B0000010000000103000000010000001D0000006866666617E437416066666642121D41D0CCCC4C1BE437410000000040121D413033333337E437414033333333121D41303333334CE437416066666610121D410000000045E43741C0CCCCCCEE111D410000008044E4374160666666EC111D413033333344E43741A0999999E9111D41000000803BE43741403333338F111D410000008026E437410000000090111D4100000080F6E3374140333333BB111D4100000080DEE33741A0999999C7111D4100000000D4E3374160666666B2111D4100000000C2E33741C0CCCCCC7C111D4198999999ACE33741A099999939111D41303333B38CE33741A0999999EF101D410000000084E337410000000008111D41000000007AE33741C0CCCCCC5E111D41000000807BE33741A099999997111D41686666E686E3374140333333BB111D41686666668DE33741A0999999CF111D4198999999AEE3374160666666E0111D4100000080BFE33741A099999901121D4100000080D5E337414033333321121D4198999919E4E33741A099999921121D4198999999EEE337414033333315121D41D0CCCC4CFBE33741A09999991B121D41686666E601E437414033333333121D410000008009E43741403333334B121D416866666617E437416066666642121D41"
"1063","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00539824499990858","0106000020BD0B00000100000001030000000100000018000000989999197FDC3741C0CCCCCC9C111D410000000083DC37414033333379111D419899991982DC3741A099999957111D419899991981DC3741A099999931111D41D0CCCCCC83DC3741A0999999FF101D419899991986DC374160666666CE101D410000008086DC37414033333369101D410000000084DC37410000000056101D41303333B380DC3741606666663C101D41000000806EDC3741403333336B101D41686666665ADC374140333333B1101D41D0CCCC4C48DC374160666666EA101D41D0CCCCCC57DC3741606666664C111D410000008053DC3741A0999999B5111D41000000805BDC37416066666636121D41000000806ADC37416066666658121D41989999196BDC3741C0CCCCCC5A121D41D0CCCCCC6FDC37414033333387121D41D0CCCC4C78DC3741C0CCCCCCA0121D41989999197FDC37414033333389121D41303333337CDC37410000000058121D41D0CCCCCC77DC3741C0CCCCCC0E121D41989999997ADC3741A0999999C5111D41989999197FDC3741C0CCCCCC9C111D41"
"27045","Cutblocks",9,"Current FAIB",1,"FAIB","20210926","Human Disturb Current 20yr","0.0135","0106000020BD0B0000010000000103000000010000000500000000000000849236410000000090B9204100000000EE9136410000000090B9204100000000EE9136410000000044BA204100000000849236410000000044BA204100000000849236410000000090B92041"
"1066","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00290601000007387","0106000020BD0B00000100000001030000000100000024000000686666E60D973641000000001A121D41989999190E973641000000001E121D41686666E60B973641C0CCCCCC36121D41D0CCCC4C0B9736410000000038121D41989999990A973641A099999939121D41303333B305973641A099999945121D4100000080FF963641C0CCCCCC4E121D4100000080F6963641000000005C121D4198999919F69636410000000080121D4168666666F9963641C0CCCCCC9C121D4130333333FB96364140333333AD121D41303333B3FD96364160666666BC121D41989999190397364140333333DD121D41686666E60A973641A0999999D1121D41000000800B973641C0CCCCCCD0121D41303333330C973641A0999999CF121D410000000010973641A0999999C7121D41D0CCCC4C1997364100000000B4121D41D0CCCC4C29973641A099999985121D41D0CCCC4C2A973641000000004C121D41686666662A973641A099999903121D41000000002897364160666666D2111D41D0CCCC4C27973641A0999999C5111D41686666E61D9736416066666682111D410000008012973641C0CCCCCC7C111D41303333330C973641C0CCCCCC86111D41000000800B9736410000000088111D41686666E60A973641C0CCCCCC88111D41D0CCCCCC0497364100000000A8111D41000000000597364160666666D0111D41D0CCCCCC06973641A0999999F1111D419899999907973641C0CCCCCCF4111D41D0CCCC4C08973641A0999999F7111D41303333330D973641C0CCCCCC0C121D41303333B30D9736410000000016121D41686666E60D973641000000001A121D41"
"1067","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00896104000001833","0106000020BD0B00000100000001030000000100000016000000989999190A143841A099999941121D4130333333101438414033333333121D419899999910143841A099999937121D4100000080171438414033333371121D41000000802C14384140333333DF111D41D0CCCC4C2A143841C0CCCCCCBE111D41D0CCCC4C28143841403333339F111D4100000080271438410000000094111D41989999991D1438416066666654111D41686666E6F2133841A09999991B101D4168666666F013384100000000D20F1D4100000080CF1338414033333349101D41D0CCCC4CD21338410000000092101D41686666E6E4133841C0CCCCCC60111D4198999919E513384100000000B8111D4130333333E5133841C0CCCCCCFC111D4100000080F313384140333333CB121D4100000080F71338414033333305131D4100000080FC133841C0CCCCCCF6121D41000000000B143841A0999999B7121D41D0CCCC4C0A143841A09999995D121D41989999190A143841A099999941121D41"
"1068","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.0338334549998786","0106000020BD0B00000100000001030000000100000050000000D0CCCCCC79C2364100000000C6121D41000000807BC23641C0CCCCCCA0121D41686666E67CC23641A099999989121D419899991980C23641606666665E121D41686666E683C23641000000003A121D41303333B387C23641000000002E121D41D0CCCC4C8CC236416066666602121D41989999198DC2364100000000E2111D41D0CCCC4C93C2364160666666B2111D419899991993C23641606666667A111D419899991999C23641A099999945111D41D0CCCCCC9DC236416066666638111D4100000080A4C23641C0CCCCCC26111D41303333B3AFC23641C0CCCCCC02111D4100000000B1C23641A099999903111D41D0CCCC4CB2C23641C0CCCCCC04111D4198999919B8C23641A099999913111D41D0CCCCCCC0C23641C0CCCCCCF8101D4130333333C8C2364160666666DC101D4100000080CBC2364100000000B4101D4100000080CDC236410000000096101D4168666666CFC23641000000007C101D41D0CCCCCCCFC236414033333377101D4130333333BBC23641C0CCCCCC34101D419899991992C2364140333333E10F1D41D0CCCCCC8FC23641C0CCCCCCCA0F1D41000000008EC2364140333333B90F1D41303333B382C2364160666666460F1D416866666679C2364140333333F50E1D41000000007CC23641A0999999B10E1D41303333B378C23641000000007A0E1D410000008077C23641C0CCCCCC660E1D41686666E66EC2364100000000000E1D41D0CCCC4C6AC2364100000000E80D1D419899991964C23641000000001E0E1D41000000005EC23641A0999999390E1D416866666654C23641403333334D0E1D413033333349C23641A0999999470E1D41D0CCCCCC3DC23641A0999999310E1D416866666638C23641C0CCCCCC580E1D416866666635C23641606666667A0E1D416866666639C23641A0999999B50E1D413033333343C23641A0999999E70E1D41000000004AC23641C0CCCCCCF80E1D41686666E64BC23641C0CCCCCC2A0F1D41D0CCCC4C49C2364160666666340F1D410000000049C23641A0999999370F1D41686666E646C23641A09999995D0F1D410000008047C2364100000000600F1D419899991948C2364160666666620F1D41000000004DC2364160666666760F1D41303333334FC23641C0CCCCCC8E0F1D41989999994EC23641A0999999BF0F1D419899991951C2364160666666DE0F1D416866666651C236410000000004101D41D0CCCC4C4FC236416066666618101D41D0CCCC4C4AC23641C0CCCCCC30101D41686666E649C23641C0CCCCCC32101D410000008049C236414033333335101D413033333344C23641606666662C101D41303333B338C236414033333315101D410000008035C23641C0CCCCCC2E101D410000008035C236416066666660101D419899999933C23641A0999999A9101D41686666E634C23641A0999999DD101D419899999934C2364140333333F5101D41D0CCCC4C2AC236414033333313111D41D0CCCC4C1EC23641C0CCCCCC18111D410000008012C236414033333309111D419899991906C2364140333333ED101D4100000080FAC136414033333305111D41686666E6EEC13641C0CCCCCC1C111D41D0CCCC4CE2C13641A099999947111D4168666666D5C13641A099999989111D41D0CCCCCCD4C13641A099999989111D4130333333D4C13641A099999989111D4198999999C6C136410000000088111D41303333333DC23641606666662C131D410000008040C23641C0CCCCCC90121D41D0CCCCCC79C2364100000000C6121D41"
"1069","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.0073731399999672","0106000020BD0B0000010000000103000000010000002B000000686666E69344374160666666C6101D41303333B389443741C0CCCCCCBA101D41000000008444374100000000D6101D41000000808344374100000000D8101D419899999975443741C0CCCCCC0C111D410000000075443741403333330F111D4100000080744437416066666610111D410000000074443741A099999911111D419899991967443741C0CCCCCC30111D4198999919544437414033333367111D41686666E63044374100000000C4111D4168666666194437414033333307121D41D0CCCCCC11443741A099999927121D41D0CCCC4C114437414033333329121D41D0CCCCCC08443741A099999945121D4198999919084437410000000048121D41D0CCCC4C07443741C0CCCCCC4A121D416866666606443741606666664C121D41D0CCCC4CFD433741403333335B121D4130333333F8433741000000006C121D4198999999ED433741A0999999A9121D41D0CCCC4CE443374100000000F6121D41686666E6E943374160666666E8121D41686666E6ED43374160666666DC121D419899991904443741A0999999D3121D419899991908443741A0999999D7121D41686666E61044374100000000F6121D41686666E613443741000000000C131D41D0CCCCCC1E443741000000005C131D41D0CCCC4C24443741C0CCCCCC62131D413033333334443741606666662C131D41303333B33D44374160666666DC121D41686666E64544374160666666BA121D41D0CCCCCC584437414033333377121D41000000005B4437410000000052121D419899999957443741A0999999E3111D4100000000584437414033333391111D41989999995A443741606666667C111D416866666661443741A099999963111D41000000006D4437414033333339111D41686666E67D4437414033333305111D4198999999814437414033333301111D41686666E69344374160666666C6101D41"
"1070","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000180395000006463","0106000020BD0B0000020000000103000000010000000D000000000000003C1438410000000016121D419899999923143841A0999999BD121D41989999992114384100000000CA121D413033333321143841C0CCCCCCCC121D41989999992014384140333333CF121D41989999990A1438410000000032131D410000000012143841606666661C131D419899999912143841A099999919131D41303333B3151438414033333309131D41D0CCCC4C23143841C0CCCCCCCE121D41303333333E143841606666661C121D41989999193D1438414033333319121D41000000003C1438410000000016121D41010300000001000000040000006866666609143841C0CCCCCC34131D4130333333F5133841606666666E131D4168666666F41338414033333373131D416866666609143841C0CCCCCC34131D41"
"1071","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.0249076649999542","0106000020BD0B00000100000001030000000300000045000000686666668A893741C0CCCCCC6C101D41989999199289374160666666CC0F1D41000000809B893741A0999999910F1D41000000808A89374100000000B20F1D41686666E679893741A0999999C50F1D41686666666989374160666666B80F1D41686666665C89374100000000AE0F1D41686666E65689374100000000C20F1D4168666666518937414033333331101D419899999932893741C0CCCCCC3A101D4130333333188937410000000016101D4130333333058937410000000010101D41686666E6FB883741A09999993B101D4198999999F88837414033333317101D41686666E6F288374100000000F40F1D41686666E6E688374160666666D60F1D4198999999DA883741A0999999D50F1D41303333B3CA88374140333333EB0F1D41D0CCCCCCC0883741A099999905101D4198999919B6883741606666663E101D41D0CCCCCCA9883741C0CCCCCC78101D41000000809B88374140333333AD101D4198999919AB883741C0CCCCCCAA101D4100000080C188374100000000AE101D4198999919C288374160666666AE101D41D0CCCC4CD788374140333333B9101D4100000000D8883741A0999999B9101D41303333B3D8883741C0CCCCCCBA101D4168666666D9883741A0999999BB101D4100000000DA88374140333333BD101D4198999999DA883741C0CCCCCCBE101D41686666E6DF883741C0CCCCCCCE101D41686666E6E4883741C0CCCCCCD4101D41D0CCCCCCE588374160666666D6101D4198999999E6883741C0CCCCCCD8101D4168666666E788374140333333DB101D4198999919E888374100000000DE101D4100000080E888374160666666E0101D41686666E6E8883741C0CCCCCCE2101D41D0CCCC4CE988374160666666E6101D4198999999E988374100000000EA101D4198999999EA88374160666666FE101D41D0CCCC4CF1883741C0CCCCCC28111D4198999919F7883741C0CCCCCC46111D4100000080F7883741C0CCCCCC48111D419899991903893741C0CCCCCC92111D419899999912893741C0CCCCCCE6111D41686666E612893741C0CCCCCCE8111D413033333313893741A0999999EB111D419899999913893741A0999999EF111D41000000001489374140333333F5111D41686666E626893741A099999941121D4198999999358937414033333377121D419899999947893741C0CCCCCCA2121D41D0CCCC4C5C893741A0999999CD121D41D0CCCC4C6389374100000000DE121D41000000006489374100000000E0121D410000000077893741403333331D131D419899999988893741606666664E131D41D0CCCC4C89893741C0CCCCCC50131D41000000008A893741A099999953131D41686666E6908937414033333377131D41303333338F8937414033333365131D413033333388893741C0CCCCCC24131D41686666E67A893741A0999999D7121D41000000007089374100000000A6121D41989999196E89374100000000A2121D410000008089893741403333337F101D41686666668A893741C0CCCCCC6C101D4104000000D0CCCC4C0E893741A099999971111D41686666E604893741C0CCCCCC4C111D4168666666008937416066666616111D41D0CCCC4C0E893741A099999971111D41090000003033333336893741A099999933121D41D0CCCCCC51893741A099999973121D419899991957893741403333337F121D41D0CCCCCC4F893741000000007C121D41686666E642893741606666666E121D416866666635893741000000004C121D41989999992D893741000000001A121D41989999192C893741C0CCCCCC0E121D413033333336893741A099999933121D41"
"1072","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00437836500005186","0106000020BD0B00000100000001030000000100000015000000D0CCCC4CE8133841A099999931131D4130333333F3133841A099999911131D4198999919E41338416066666624131D4100000000E31338414033333315131D4168666666DB13384160666666A8121D4100000080DA133841A0999999DB111D4130333333D913384160666666CA111D4168666666C0133841C0CCCCCC7C101D4100000000AA13384140333333C9101D4168666666AE133841C0CCCCCCC4101D4130333333BE133841C0CCCCCCD0111D41D0CCCC4CBF133841C0CCCCCCF8111D41303333B3C5133841A0999999DD121D4198999999D61338414033333361131D41D0CCCCCCD9133841000000007A131D4100000080DB133841403333336D131D41686666E6DB133841000000006A131D4100000080DC1338414033333367131D41686666E6E61338414033333337131D4198999999E71338410000000034131D41D0CCCC4CE8133841A099999931131D41"
"1073","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.0122247799998383","0106000020BD0B00000100000001030000000100000018000000989999199D453741000000005E111D41D0CCCC4C934537416066666664111D41686666E6894537414033333373111D41D0CCCC4C7F45374140333333E9111D41000000807A453741606666660C121D416866666673453741403333332B121D41989999196A4537414033333341121D410000000064453741403333334D121D416866666677453741C0CCCCCC72121D41D0CCCC4C83453741A0999999C1121D413033333394453741C0CCCCCC36131D4100000000A4453741606666666A131D4100000080BA4537416066666660131D4100000000D2453741C0CCCCCC56131D41D0CCCCCCEA453741C0CCCCCC8A131D4198999999F8453741C0CCCCCC70131D41303333330A463741403333331B131D419899991914463741C0CCCCCCDA121D41303333B305463741A09999999B121D4198999919E64537416066666660121D4198999919D4453741A099999933121D41686666E6B9453741C0CCCCCCEA111D41303333B3A845374100000000A2111D41989999199D453741000000005E111D41"
"1074","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00475857000004241","0106000020BD0B000001000000010300000001000000210000009899999906A33641000000005C121D41686666E609A33641C0CCCCCC38121D410000000012A336410000000024121D41686666E60DA33641C0CCCCCC06121D41686666660FA3364140333333E5111D41686666660CA33641A0999999DB111D410000008008A33641A0999999DF111D4198999919FBA23641C0CCCCCCEA111D4130333333F8A236416066666616121D41303333B3F5A23641A099999939121D41686666E6EFA236414033333353121D4100000080E6A23641A099999933121D4198999999E3A23641C0CCCCCC2E121D4100000000DAA23641C0CCCCCC30121D41D0CCCC4CD5A23641A099999947121D41303333B3CDA23641000000006E121D4100000000C9A23641A0999999AD121D4198999999CBA2364160666666D2121D41303333B3BFA23641C0CCCCCCE6121D41303333B3BFA2364160666666EA121D41D0CCCC4CC4A2364100000000FC121D41303333B3C1A236414033333337131D41686666E6C4A23641C0CCCCCC58131D41D0CCCC4CC4A236410000000082131D4130333333C4A23641C0CCCCCC86131D4130333333C4A23641403333338B131D41989999190EA33641A099999909131D41303333B30DA336414033333307131D41000000000DA33641C0CCCCCC02131D41D0CCCCCC08A3364140333333E9121D41686666E606A3364140333333C7121D41303333B3FFA2364100000000A2121D419899999906A33641000000005C121D41"
"1075","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00183500500005063","0106000020BD0B00000100000001030000000100000012000000686666E6F5153841A099999959121D4130333333F5153841403333335B121D41D0CCCCCCE71538416066666660121D4198999999E61538414033333361121D4168666666E5153841A099999961121D4130333333E6153841C0CCCCCC90121D4130333333E015384140333333F9121D4198999999E0153841403333337B131D4198999919E8153841C0CCCCCCA2131D41D0CCCC4CFA1538416066666656131D4100000080FD15384140333333D1121D41686666E6F8153841C0CCCCCC58121D4198999999F91538416066666654121D4100000000F9153841A099999955121D4168666666F81538414033333357121D4168666666F7153841C0CCCCCC58121D4100000080F61538414033333359121D41686666E6F5153841A099999959121D41"
"4734","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00036150000002142","0106000020BD0B000001000000010300000001000000070000009899999916913641C0CCCCCC4A301E4198999999129136414033333327301E413033333310913641A099999955301E41303333330091364160666666C8301E419899999902913641A0999999C1301E41000000001F9136416066666678301E419899999916913641C0CCCCCC4A301E41"
