"station_number","date","yday","mean","median","minimum","maximum","p5","p25","p75","p95"
"07AA001","Feb-10","41","0.950641510621556","0.899999976158142","0.425000011920929","1.6599999666214","0.572799980640412","0.754999995231628","1.10000002384186","1.48600001335144"
"07AA001","Feb-11","42","0.954603774367639","0.9200000166893","0.453000009059906","1.63999998569489","0.564399981498718","0.735000014305115","1.1599999666214","1.4059999704361"
"07AA001","Feb-12","43","0.963056602567996","0.908999979496002","0.46399998664856","1.63999998569489","0.564199995994568","0.725000023841858","1.21000003814697","1.42599999904633"
"07AA001","Feb-13","44","0.95111320491107","0.90200001001358","0.46399998664856","1.61000001430511","0.573200011253357","0.714999973773956","1.12999999523163","1.4019999742508"
"07AA001","Feb-14","45","0.932264144690532","0.888999998569489","0.462000012397766","1.55999994277954","0.586199998855591","0.708000004291534","1.10000002384186","1.30999994277954"
"07AA001","Feb-15","46","0.921509430093585","0.880999982357025","0.462000012397766","1.50999999046326","0.560599994659424","0.709999978542328","1.10000002384186","1.30399994850158"
"07AA001","Feb-16","47","0.907396231057509","0.879999995231628","0.462000012397766","1.45000004768372","0.565599989891052","0.742999970912933","1.11000001430511","1.29399995803833"
"07AA001","Feb-17","48","0.903584901454314","0.878000020980835","0.46399998664856","1.42999994754791","0.557799983024597","0.75","1.07000005245209","1.26999998092651"
"07AA001","Feb-18","49","0.898528301490927","0.861000001430511","0.400000005960464","1.52999997138977","0.519599997997284","0.758000016212463","1.07000005245209","1.26399998664856"
"07AA001","Feb-19","50","0.90777358581435","0.862999975681305","0.349999994039536","1.64999997615814","0.51360000371933","0.742999970912933","1.07000005245209","1.28199996948242"
"07AA001","Feb-20","51","0.907716976584129","0.860000014305115","0.419999986886978","1.75","0.517600011825561","0.744000017642975","1.05999994277954","1.40399994850158"
"07AA001","Feb-21","52","0.907169812692786","0.865000009536743","0.379999995231628","1.75","0.493999993801117","0.732999980449677","1.04999995231628","1.41600000858307"
"07AA001","Feb-22","53","0.895849054714418","0.852999985218048","0.330000013113022","1.8400000333786","0.50239999294281","0.709999978542328","1.04999995231628","1.37400000095367"
"07AA001","Feb-23","54","0.88688679236286","0.850000023841858","0.319999992847443","1.77999997138977","0.495999991893768","0.725000023841858","1.07000005245209","1.38800003528595"
"07AA001","Feb-24","55","0.880999998101648","0.836000025272369","0.400000005960464","1.70000004768372","0.499599993228913","0.720000028610229","1.02999997138977","1.33599996566772"
"07AA001","Feb-25","56","0.878320753012063","0.823000013828278","0.441000014543533","1.66999995708466","0.501999998092651","0.705999970436096","1.04999995231628","1.36600000858307"
"07AA001","Feb-26","57","0.874849060234034","0.813000023365021","0.442999988794327","1.61000001430511","0.541600012779236","0.725000023841858","1.03999996185303","1.31999998092651"
"07AA001","Feb-27","58","0.861056606162269","0.822000026702881","0.425000011920929","1.55999994277954","0.529800009727478","0.712999999523163","0.995000004768372","1.28399996757507"
"07AA001","Feb-28","59","0.851867927132912","0.816999971866608","0.395999997854233","1.44000005722046","0.517599987983704","0.730000019073486","0.992999970912933","1.24800000190735"
"07AA001","Mar-01","60","0.847264150965888","0.810999989509583","0.425000011920929","1.32000005245209","0.520600008964539","0.698000013828278","0.99099999666214","1.23400001525879"
"07AA001","Mar-02","61","0.846566033813189","0.816999971866608","0.425000011920929","1.29999995231628","0.517000019550324","0.702000021934509","0.99099999666214","1.18199999332428"
"07AA001","Mar-03","62","0.846000001115619","0.800000011920929","0.453000009059906","1.29999995231628","0.528000009059906","0.707000017166138","1.01999998092651","1.21600003242493"
"07AA001","Mar-04","63","0.851226408526582","0.820999979972839","0.430000007152557","1.32000005245209","0.505999994277954","0.699999988079071","0.998000025749206","1.26799998283386"
"07AA001","Mar-05","64","0.85383018345203","0.820999979972839","0.421999990940094","1.4099999666214","0.470399993658066","0.699999988079071","1.02999997138977","1.26999998092651"
"07AA001","Mar-06","65","0.863433957099915","0.823000013828278","0.395999997854233","1.41999995708466","0.537000012397766","0.704999983310699","0.998000025749206","1.26399998664856"
"07AA001","Mar-07","66","0.877452828974094","0.851999998092651","0.439999997615814","1.48000001907349","0.549400019645691","0.691999971866608","1.02999997138977","1.26599998474121"
"07AA001","Mar-08","67","0.866886790068644","0.855000019073486","0.425000011920929","1.38999998569489","0.553600001335144","0.703999996185303","0.99099999666214","1.26199998855591"
"07AA001","Mar-09","68","0.863283012273176","0.855000019073486","0.439999997615814","1.46000003814697","0.542200005054474","0.699000000953674","1","1.26999998092651"
"07AA001","Mar-10","69","0.865283018013216","0.850000023841858","0.449999988079071","1.53999996185303","0.55479998588562","0.702000021934509","0.99099999666214","1.25"
"07AA001","Mar-11","70","0.860075476034632","0.850000023841858","0.449999988079071","1.55999994277954","0.529199993610382","0.723999977111816","0.958999991416931","1.25999999046326"
"07AA001","Mar-12","71","0.864056606900017","0.850000023841858","0.458999991416931","1.62999999523163","0.512199997901916","0.720000028610229","1.00999999046326","1.26599998474121"
"07AA001","Mar-13","72","0.866811326652203","0.850000023841858","0.453000009059906","1.73000001907349","0.50660001039505","0.736000001430511","1.00999999046326","1.23600001335144"
"07AA001","Mar-14","73","0.879811317853208","0.861999988555908","0.425000011920929","1.89999997615814","0.510399985313416","0.734000027179718","1.00999999046326","1.23000001907349"
"07AA001","Mar-15","74","0.880716978941324","0.841000020503998","0.425000011920929","1.98000001907349","0.510399985313416","0.708000004291534","1.00999999046326","1.23800001144409"
"07AA001","Mar-16","75","0.886886792925169","0.865000009536743","0.430000007152557","1.73000001907349","0.509999978542328","0.73199999332428","1.01999998092651","1.30199999809265"
"07AA001","Mar-17","76","0.877584899933833","0.866999983787537","0.458999991416931","1.67999994754791","0.529000008106232","0.708000004291534","1.01999998092651","1.25199999809265"
"07AA001","Mar-18","77","0.882830184585643","0.852999985218048","0.490000009536743","1.82000005245209","0.531399977207184","0.711000025272369","1.01999998092651","1.29400000572204"
"07AA001","Mar-19","78","0.873603775816143","0.847000002861023","0.282999992370605","1.80999994277954","0.530799984931946","0.683000028133392","1.00999999046326","1.32399997711181"
"07AA001","Mar-20","79","0.877566033939146","0.837999999523163","0.282999992370605","1.74000000953674","0.555999982357025","0.703999996185303","0.99099999666214","1.38399999141693"
"07AA001","Mar-21","80","0.88154717323915","0.829999983310699","0.226999998092651","1.76999998092651","0.549399995803833","0.736999988555908","0.99099999666214","1.35400002002716"
"07AA001","Mar-22","81","0.883056605761906","0.850000023841858","0.519999980926514","1.8400000333786","0.567799997329712","0.720000028610229","0.99099999666214","1.26399998664856"
"07AA001","Mar-23","82","0.884188674530893","0.85699999332428","0.481000006198883","1.88999998569489","0.557400012016296","0.709999978542328","0.99099999666214","1.27399997711181"
"07AA001","Mar-24","83","0.894679242709898","0.852999985218048","0.529999971389771","1.94000005722046","0.567799997329712","0.74099999666214","1.01999998092651","1.33400003910064"
"07AA001","Mar-25","84","0.914867926318691","0.878000020980835","0.509999990463257","1.98000001907349","0.563599991798401","0.754000008106232","1.03999996185303","1.44400005340576"
"07AA001","Mar-26","85","0.930075474505155","0.860000014305115","0.449999988079071","1.97000002861023","0.557400012016296","0.769999980926514","1.03999996185303","1.46400003433228"
"07AA001","Mar-27","86","0.962452835069513","0.879999995231628","0.368000000715256","2.5","0.559400010108948","0.779999971389771","1.08000004291534","1.6039999961853"
"07AA001","Mar-28","87","1.00907547518892","0.898000001907349","0.282999992370605","3.98000001907349","0.561400008201599","0.759999990463257","1.08000004291534","1.70000004768372"
"07AA001","Mar-29","88","1.06245282236135","0.943000018596649","0.226999998092651","5.05999994277954","0.581599986553192","0.791000008583069","1.17999994754791","1.87199997901917"
"07AA001","Mar-30","89","1.04760377446436","0.943000018596649","0.197999998927116","4.46000003814697","0.575599992275238","0.78600001335144","1.13999998569489","1.92800002098083"
"07AA001","Mar-31","90","1.07818867772255","0.955999970436096","0.170000001788139","4.23999977111816","0.579999983310699","0.728999972343445","1.20000004768372","1.9460000038147"
"07AA001","Apr-01","91","1.09473585070304","0.967000007629394","0.226999998092651","4.05000019073486","0.579999983310699","0.768999993801117","1.24000000953674","1.76199998855591"
"07AA001","Apr-02","92","1.12511321143159","0.967999994754791","0.197999998927116","3.63000011444092","0.601400005817413","0.795000016689301","1.25999999046326","2.0960000038147"
"07AA001","Apr-03","93","1.14747169866877","0.96399998664856","0.170000001788139","3.25999999046326","0.629999995231628","0.815999984741211","1.26999998092651","2.34200000762939"
"07AA001","Apr-04","94","1.18907546434762","1.02999997138977","0.254999995231628","3.00999999046326","0.622000002861023","0.800000011920929","1.26999998092651","2.80799994468689"
"07AA001","Apr-05","95","1.25169811552426","1.03999996185303","0.340000003576279","3.33999991416931","0.616000008583069","0.842000007629395","1.32000005245209","2.90799994468689"
"07AA001","Apr-06","96","1.31139621757111","1.0900000333786","0.425000011920929","3.6800000667572","0.63199999332428","0.839999973773956","1.37999999523163","3.09199991226196"
"07AA001","Apr-07","97","1.36150942658478","1.10000002384186","0.509999990463257","5.15000009536743","0.645999979972839","0.842999994754791","1.53999996185303","2.9260000705719"
"07AA001","Apr-08","98","1.37698112793689","1.11000001430511","0.509999990463257","5.13000011444092","0.660000026226044","0.852999985218048","1.66999995708466","2.83799991607666"
"07AA001","Apr-09","99","1.43449055473759","1.16999995708466","0.509999990463257","5.09999990463257","0.678799998760223","0.865000009536743","1.72000002861023","2.7460000038147"
"07AA001","Apr-10","100","1.49809433266802","1.20000004768372","0.509999990463257","4.96000003814697","0.687599980831146","0.915000021457672","1.8400000333786","2.82199993133545"
