"harvest_year","area_m2","geom"
2000,"947.595631923527","0106000020BD0B0000010000000103000000010000000F000000000000A0D3EA364100000080C6E3294138DF4FDDD7EA3641701B0D80BBE32941C854C1C8C0EA3641106822CCBBE32941986E1243A7EA3641F0A7C68BC3E32941D8CEF7B39FEA36413008AC5CCAE32941102DB2BD9BEA36417091EDFCD5E32941C810C7EA9DEA3641B0A44EC0E2E32941000000E0A4EA3641000000C0E7E3294100000060ACEA364100000040EAE32941000000C0B3EA364100000000EAE3294100000040BBEA364100000020E7E3294100000040C2EA364100000040E2E3294100000000C9EA364100000040DBE32941000000E0CEEA364100000000D2E32941000000A0D3EA364100000080C6E32941"
2000,"742.218695633113","0106000020BD0B0000010000000103000000010000000C00000000000030833B3541C08D06503D142E41000000A08A3B35410000006036142E41000000E08F3B3541000000402B142E4100000060933B3541000000401E142E4100000000953B3541000000800F142E41000000E0953B35410000008000142E4100000020963B354100000080F1132E4100000020963B354100000060E2132E41880D4F1F963B354190CB7F08D1132E4198438B6C8E3B3541F053E325E1132E41109C3362823B35416017B731EB132E4100000030833B3541C08D06503D142E41"
2006,"837.042041942477","0106000020BD0B000001000000010300000001000000060000004872F9FF7FF23441C064AA00F0A0244188C9546195F23441C064AA00F0A024415839B4B89DF234412085EB11D8A024414872F9FF9DF23441C064AA00B4A02441480C027B80F23441C064AA00B4A024414872F9FF7FF23441C064AA00F0A02441"
2000,"2178.44357664604","0106000020BD0B0000010000000103000000010000001A00000050E3A5DBE5FA3641D04D62104FE7294190A0F811EEFA3641F04A59E63EE7294100000040E7FA3641000000A041E7294100000020E1FA3641000000804AE7294100000080DCFA3641000000A056E7294100000000DAFA3641000000C064E72941000000C0D8FA3641000000A073E72941000000A0D8FA3641000000A082E7294100000080D9FA3641000000A091E72941000000E0DAFA364100000080A0E7294100000000DDFA3641000000C0AEE7294100000060E0FA364100000040BCE7294100000060E4FA364100000000C9E7294100000000E9FA3641000000C0D4E7294100000000EEFA364100000000E0E7294100000020F3FA364100000000EBE7294100000060F8FA3641000000A0F5E72941000000E0FDFA36410000000000E829410000004003FB3641000000600AE829410000004008FB36410000008015E8294180FB3A400CFB3641C0490C821FE82941485986080CFB364100F016C8C5E72941A8E8486EF8FA364130ED0D1EB8E7294100000000EEFA364100000000B8E72941E8043421EEFA36418026C26664E7294150E3A5DBE5FA3641D04D62104FE72941"
2000,"1635.28402723477","0106000020BD0B00000100000001030000000100000017000000E046035881FD364120B07228CDE8294198900FEA81FD364130AB3EB7A8E8294140FAED8B53FD3641C0172653A8E82941A8F1D2BD49FD3641D022DB79C1E82941683BDF0F45FD3641205A64BBC0E8294140355EBA40FD364140DF4F8DB5E829415817B7013DFD364100917E7BA8E82941000000C016FD3641000000C0A8E82941000000401EFD364100000020ACE82941000000A024FD364100000060B3E82941000000602AFD364100000080BDE82941000000202FFD3641000000E0C9E829410000006034FD3641000000A0D3E82941000000C03BFD364100000020D5E829410000008043FD364100000000D4E82941000000004BFD364100000000D3E829410000006052FD3641000000C0D1E82941000000E059FD364100000000D1E829410000006061FD364100000040D0E82941000000E068FD3641000000A0CFE829410000006070FD3641000000E0CEE82941000000E077FD3641000000E0CDE82941E046035881FD364120B07228CDE82941"
2000,"627.00514594093","0106000020BD0B000001000000010300000001000000090000004872F9FF9FFD36410000000098E929414872F9FF9FFD364120F46C766EE92941000000209CFD3641000000A06FE92941000000A094FD3641000000806FE92941000000208DFD3641000000E06DE92941000000A085FD3641000000406CE929410000000082FD3641D0EEC9636BE929410000000082FD36410000000098E929414872F9FF9FFD36410000000098E92941"
2000,"888.818561999127","0106000020BD0B0000010000000103000000010000000F00000088EB515877FC36410000006098E9294180D93D3923FC3641304CA6CA97E929410000008028FC3641000000A0A1E92941000000402EFC364100000060ABE929410000000034FC364100000060B5E92941000000203AFC3641000000E0BDE929410000008041FC364100000060C2E929410000008048FC3641000000C0BFE92941000000A04DFC364100000080B4E929410000004053FC364100000020AAE92941000000605AFC3641000000A0A6E929410000000062FC364100000040A5E92941000000C069FC3641000000E0A4E92941000000E070FC364100000040A2E9294188EB515877FC36410000006098E92941"
2000,"839.077062498778","0106000020BD0B0000010000000103000000010000000D0000000000008045FD3641D0CCCC8CF5E929410000000046FD3641B0CFD5166EE929410000000043FD36410000008070E92941000000603DFD3641000000207AE929410000000039FD3641000000A086E929410000000036FD36410000006094E929410000006034FD364100000040A3E929410000006034FD364100000020B2E92941000000A035FD364100000000C1E92941000000C037FD364100000080CFE92941000000C03AFD364100000040DDE92941000000203FFD364100000080E9E929410000008045FD3641D0CCCC8CF5E92941"
2000,"791.219132550061","0106000020BD0B0000010000000103000000010000000F000000000000407DFD364100000000DDE929410000000085FD364100000040DAE92941000000008CFD3641000000E0DDE92941000000E092FD364100000000E5E929410000006099FD3641000000A0ECE92941784F1E86A0FD364130894120F6E9294130DD2466A7FD3641C0749318E6E92941582041D1A6FD3641B025E4C3D4E929414872F9FF63FD3641701B0D00D4E929414872F9FF63FD364180D0B3F903EA29410000004068FD36410000000003EA2941000000A06FFD364100000000FFE92941000000A074FD3641000000E0F4E92941000000E077FD364100000080E6E92941000000407DFD364100000000DDE92941"
2000,"3425.71549044177","0106000020BD0B0000010000000103000000010000003500000000000040E7003741000000C0BCEB2941000000E0EC00374100000040B3EB2941000000E0EF00374100000080A5EB294100000080F20037410000002097EB294100000080F50037410000006089EB294100000080F8003741000000A07BEB294100000040FB003741000000A06DEB294100000080FE0037410000002060EB294100000080020137410000004053EB294100000000070137410000006047EB2941000000800C013741000000003DEB2941000000A0110137410000002032EB29410000004015013741000000E024EB29410000008017013741000000A016EB29410000004018013741000000A007EB29410000002018013741000000A0F8EA29410000002017013741000000A0E9EA2941000000201501374100000020DBEA2941000000201201374100000060CDEA2941000000400E01374100000080C0EA2941000000A009013741000000C0B4EA2941000000600401374100000020AAEA294100000060FE00374100000020A1EA294100000020F8003741000000A098EA2941000000E0F10037410000004090EA2941000000A0EB0037410000000088EA294100000060E5003741000000C07FEA2941000000C0DE003741000000A078EA2941000000C0D70037410000004073EA294100000080D0003741000000806FEA294100000000C9003741000000A06CEA294100000080C1003741000000006CEA294100000020BA003741000000A06FEA2941000000E0B3003741000000C077EA2941409B552FB200374110C7BA987DEA29414060E5D0B6003741906E12837CEA294178931844BF003741A0EFA7867DEA2941F0FDD4B8C400374100AAF11278EA2941806ABCB4D1003741408B6C677DEA2941D04D62B0DA00374140DF4FCD90EA294178BE9F5AE200374190C2F5289EEA2941B0726891E7003741D04D6250AEEA294148477239E5003741701B0D00C4EA29410000000006013741701B0D00C4EA29410000000006013741701B0D003CEB29414872F9FFE7003741701B0D003CEB29414872F9FFE7003741701B0D00B4EB294100000000CA003741701B0D00B4EB2941E8D9ACEAC900374100CCEEC9BFEB294100000000D100374100000020BCEB294100000080D800374100000020BFEB2941000000E0DF00374100000040C1EB294100000040E7003741000000C0BCEB2941"
2000,"662.444038747344","0106000020BD0B0000010000000103000000010000000D000000605DDCC6FBFB3641201FF46CB5ED2941304CA68AFBFB3641808CB96B99ED294100000000F3FB3641000000209BED2941000000C0EBFB3641000000609EED2941000000A0E4FB364100000020A3ED2941000000A0DDFB3641000000C0A8ED294100000000D7FB3641000000E0AFED2941000000E0D0FB3641000000E0B8ED2941000000C0CBFB3641000000A0C3ED294188855A43C8FB364100000040D0ED2941B0BFEC8EDBFB3641800B2428D0ED294150B81E65DCFB3641C01E856BC0ED2941605DDCC6FBFB3641201FF46CB5ED2941"
2000,"3406.37133531459","0106000020BD0B000001000000010300000001000000250000000000000066FB36410000000038EF29410000000066FB3641701B0D00FCEE2941E0718A9E87FB3641701B0D00FCEE294198C420F090FB3641C04B37C9DEEE2941F87E6AFC9CFB364110022B07B9EE294100000000A2FB3641D066D5A7B0EE294100000000A2FB3641701B0D0084EE2941B0BFECCEB7FB3641701B0D0084EE2941C84B37F9BFFB364180B740C266EE2941A8ADD8DFBFFB3641B0CFD536F9ED294100000020BCFB3641000000C007EE2941000000C0B8FB36410000002015EE294100000060B5FB36410000008022EE294100000000B2FB36410000000030EE294100000020AFFB3641000000E03DEE294100000020ACFB3641000000A04BEE2941000000A0A8FB36410000000059EE2941000000C0A4FB3641000000C065EE294100000020A0FB36410000008071EE2941000000209BFB3641000000C07CEE29410000000096FB3641000000C087EE2941000000E090FB36410000008092EE2941000000A08BFB3641000000409DEE29410000004086FB3641000000E0A7EE29410000000081FB364100000060B2EE2941000000807BFB3641000000C0BCEE2941000000E075FB3641000000A0C6EE29410000006070FB3641000000C0D0EE2941000000206BFB3641000000A0DBEE29410000006066FB364100000040E7EE2941000000A062FB364100000020F4EE2941000000205FFB36410000008001EF2941000000E05BFB3641000000000FEF2941000000C058FB3641000000A01CEF2941000000E055FB3641000000802AEF2941104FAFE452FB3641304CA60A38EF29410000000066FB36410000000038EF2941"
2000,"1044.43113845261","0106000020BD0B0000010000000103000000010000001300000030A2B4670CFE3641B0E1E935EAF0294190976E3210FE364190416065D7F029412831088C10FE3641B07268D1D0F02941B8C8761EDAFD3641E0FBA9F1C2F02941B8F3FD34C1FD364140355EBABEF02941809543CBC0FD3641E0240681C6F0294138EF3835BEFD3641A04E4013D7F0294100000040BEFD3641D09AE63DE2F0294100000040C6FD364100000060E1F02941000000C0CDFD364100000080E0F0294100000040D5FD364100000000E0F02941000000C0DCFD3641000000A0DFF0294100000040E4FD364100000080DFF02941000000C0EBFD364100000040DFF0294100000040F3FD3641000000E0DEF02941000000C0FAFD3641000000E0DEF029410000002002FE364100000060E1F029410000004009FE364100000060E6F0294130A2B4670CFE3641B0E1E935EAF02941"
