"waterbody_type","area_m2","geom"
"L","2094.11799202114","0106000020BD0B0000010000000103000000010000000D000000F0D24D2287882541008195037A962E4160E5D0E28B8825418014AEC78D962E418016D98EA78825411083C0CAB4962E41A09BC4A0BD88254130B29DEFB5962E41606666E6CD882541C0CAA145BB962E4120068115F788254170128380AD962E41200456CEFA88254140B4C836A7962E41D0A14536F9882541E07A142E7F962E41203108ACF4882541F0FDD4386F962E4190C2F5A8D188254180E926B156962E41002B8756A8882541303333B366962E41701283C08A8825412085EBD171962E41F0D24D2287882541008195037A962E41"
"L","2091.30151054403","0106000020BD0B00000100000001030000000100000019000000A0703D8A9A182541C04B370972822E4180E926B1A718254100560E2D5B822E4120DBF9FEB6182541806ABC744C822E4100000080B818254140DF4F4D46822E4150621098CF182541E0F97E6A2F822E41E0F97E6AD1182541D0A3703D29822E4110AC1CDAC2182541D076BEDF1B822E41E0F97EAABC1825412004560E1A822E4150378981B4182541B072685112822E4190ED7C7FA018254160BA490CE7812E41308941209C1825412085EB51D9812E41408B6CA79518254110AE4761D3812E41E0D022DB6E182541D022DB39ED812E41C07493D865182541500C02ABFF812E418014AE876618254140DF4F8D0F822E410000008066182541500E2DB213822E41A0C420B06A18254180EB517819822E4170E7FBA9721825415037894119822E41F0FDD47886182541A0703D4A10822E41E04F8D578C182541A09BC42012822E41506210D88C182541F0285C0F1A822E41906E12838118254120DBF9BE2A822E4140E17A1479182541500C022B4B822E4110022B877F182541007F6AFC5A822E41A0703D8A9A182541C04B370972822E41"
"L","2082.16787601204","0106000020BD0B00000100000001030000000100000019000000D022DB79EB362541E0A59B8419BE2E41806ABCF4E7362541308941A023BE2E4110D9CEF7EC362541C0490C823BBE2E4190438BACF73625418014AE474DBE2E4190438B6C03372541A0C64BF774BE2E41A045B633F63625413008AC5C87BE2E41D0F753A3EC362541305C8F0296BE2E4130DD24C61B372541C04B3709B4BE2E41C0490CC229372541508D976EB3BE2E4150B81EC52F372541D0CCCC4CADBE2E4150E3A55B3537254150B81E05ABBE2E41F0D24DE23E37254170931884A0BE2E415037898140372541F026318896BE2E41F0FDD4783E3725418095434B90BE2E416010587929372541007F6A3C77BE2E4130DD248620372541E0CEF79367BE2E4180E9267119372541803F35DE47BE2E41200681D50A37254100560E2D3ABE2E4190ED7CFF073725411083C04A26BE2E4130DD244628372541D0F753E3FEBD2E4100D578292737254120B072A8E8BD2E4160BA490C2137254160666626E7BD2E418014AE4717372541D0F75363E9BD2E4150621018ED362541E0A59B4415BE2E41D022DB79EB362541E0A59B8419BE2E41"
"L","2070.55289546493","0106000020BD0B0000010000000103000000010000000E00000030894160315A2541A0C420301E2F2E4160E5D062375A2541D0CCCCCC1D2F2E41606666A6505A2541500E2DB2102F2E4110AC1C9A785A2541B09DEF270D2F2E4100D578A99D5A2541A0C64B77FB2E2E41D04D6210A35A254110AC1C1AED2E2E4140B6F33DA45A254130871619DD2E2E41608FC2F59D5A2541F0FDD438D52E2E41C0CAA1C5845A254150B81E45B82E2E41D022DBF9715A2541A0999919A52E2E418095434B6A5A2541C01E856BA92E2E41007F6ABC4F5A254190ED7C7FCE2E2E41A01A2F5D2D5A2541C0490C42F02E2E4130894160315A2541A0C420301E2F2E41"
"L","2055.6114340208","0106000020BD0B00000100000001030000000100000014000000F0285CCF2E3A2541D022DB7942B42E4130333373303A254140E17AD46AB42E41C0490CC22C3A254180EB51B872B42E41A09BC420233A2541B07268517BB42E41E0D022DB053A2541906CE77B86B42E4150621018023A2541706891ED90B42E4110D7A330043A2541E02406C1BCB42E41B01C5AA4043A2541B0F3FDD4C8B42E4130B29DEF2F3A2541500C02EBB8B42E4180C0CAA1373A2541002B8796B4B42E41305EBAC9533A2541608FC2758DB42E41803F355E723A2541B0C876FE69B42E41205A64FB713A2541A0C64BF763B42E41202FDDA44E3A25419018045641B42E41B0F1D2CD4B3A2541A045B6732DB42E41E07A14EE413A25416039B4C82DB42E4120068155363A2541E0FBA93136B42E4170BC7453323A2541F051B85E38B42E41A09999992E3A2541500C02AB3EB42E41F0285CCF2E3A2541D022DB7942B42E41"
"L","2047.31166349957","0106000020BD0B00000100000001030000000100000016000000F07C3F75BB9B254170E7FBA9DF5A2E4170BC7453B69B2541202FDD24F25A2E41A0703D0AAD9B254190438B6C005B2E4160643B1FAD9B2541F0FDD478065B2E41E07A146EB99B2541901804D6095B2E41C01E85EBCC9B254140B4C8F6005B2E41F07C3FB5D49B254140E17AD4F85A2E4150E3A59BDA9B2541F0A7C68BF65A2E4190ED7C7FE89B2541603BDFCFF95A2E4180C0CAE1F29B254110D7A370015B2E41102DB25DFB9B2541A0C42030095B2E41D0A3703D019C2541F0A7C60B0B5B2E41608FC2F5069C2541F0A7C68B065B2E4130894160179C2541002B87D6E15A2E4130DD2486119C254150B81E05B45A2E412004568E0E9C2541002B87169A5A2E41D0A370FD059C25418095434B8C5A2E4120B072E8FF9B2541C0F5285C8C5A2E41806ABC34E19B254130DD24C6A75A2E4170128380CB9B2541C04B37C9B05A2E41D0F753A3C39B2541A0C64B37C85A2E41F07C3F75BB9B254170E7FBA9DF5A2E41"
"L","2045.22936545574","0106000020BD0B0000010000000103000000010000001200000070BC749397832541A045B6F3C5FB2E41E0A59B849B83254180EB5178C3FB2E41D0A3707DB7832541B0726851C2FB2E41D022DBF9CE832541D078E966BBFB2E4100D578E9CE83254140DF4F4D8BFB2E41D078E926CD83254160E5D0225FFB2E4190ED7C3FCE83254120B072E84CFB2E41D0A370FDCD83254160BA490C43FB2E41203108ECCB832541A045B6F340FB2E41F07C3FB5C9832541E04F8D1741FB2E41408B6CA7B7832541305EBAC93DFB2E41D076BEDFA5832541E0D0229B3EFB2E41D076BE1FA0832541308716D948FB2E4140B4C8369483254190976E9275FB2E4170E7FBA98383254100AAF19294FB2E41E0240641838325417091EDBCBCFB2E41F053E36591832541102DB21DC4FB2E4170BC749397832541A045B6F3C5FB2E41"
"L","2043.40807799227","0106000020BD0B0000010000000103000000010000000F00000070E7FBA901622541D0A3703DB2392E41E02406411462254140B4C876BD392E41D078E9261A6225412031082CBB392E412006815534622541200456CE95392E41C020B0B256622541B07268516E392E41F02631486C622541F051B85E63392E41A0C420B0696225415062105859392E4100D578E95062254170E7FB6942392E41D0A145B64462254180EB51F840392E41000000C01D622541A0EFA7C652392E41E04F8D97F8612541C04B374968392E41E0240601FB6125415062101870392E41C09F1AAFF0612541904160E598392E41F053E365F161254110022BC7A8392E4170E7FBA901622541D0A3703DB2392E41"
"L","2037.13729647128","0106000020BD0B0000010000000103000000010000000E000000D0A14576C3222541A0C64BB7E7542E4110D7A3B0AE22254140B6F37D04552E4100D578A9A0222541D022DB792F552E41C04B3709B3222541506210983C552E41A045B6B3C922254120B072A84B552E41803F359EEE222541A09BC46062552E41102DB21DF422254160BA490C5A552E4140DF4F8DEE2225413087161936552E41002B8796F0222541E0A59BC407552E41D078E9E600232541303333F3DC542E41E0F97E6A00232541308941E0D0542E41C0F5281CF8222541D076BE5FCB542E41D0A145F6CC222541608FC235DD542E41D0A14576C3222541A0C64BB7E7542E41"
"L","2033.04901300557","0106000020BD0B00000100000001030000000100000011000000305C8FC2F325254110D7A3F0C9572E41C0CAA105F025254180C0CA61D4572E41400AD7A3EC252541202FDD64E0572E4130DD2486ED252541B0C8767EF2572E41D0F753E3FC252541F0A7C6CB15582E4190ED7C3F0B26254150E3A55B1F582E41205A643B19262541000000C01E582E4150378901292625413008AC1C1C582E41102DB2DD4426254140B6F3FD18582E41C0490C4252262541B09DEF670A582E41B047E17A53262541E0240641F6572E41803F359E4A262541A01A2F5DE4572E4140355E3A3E262541D0A370FDDA572E4110AC1CDA3926254120DBF9FED2572E4170BE9F9A1626254170BE9F9AB2572E41806ABC740226254190ED7C3FAD572E41305C8FC2F325254110D7A3F0C9572E41"
"L","2032.11499706749","0106000020BD0B00000100000001030000000100000016000000305EBA09D4A725410000004001F82D4190438B6CD2A7254180C0CAA109F82D4190438B2CD5A72541F0A7C64B1BF82D41603BDF8FE3A7254120B072E824F82D41B09DEFA7EBA7254180C0CAA126F82D4140DF4F8DF1A7254110AC1C5A24F82D4100560E6D13A82541D0A145F620F82D41F051B89E3BA8254110D7A3302BF82D4190ED7C7F55A8254160643B1F2CF82D41803F359E63A82541E0CEF75329F82D41500E2D326DA8254120B072E824F82D413008ACDC76A8254190C2F5A81CF82D4150E3A55B80A82541B0F1D20D0EF82D41A045B6F379A82541906E124304F82D4120B0722872A8254190C2F5A806F82D41608FC2F547A82541E0A59B8404F82D41C0CAA1C53BA8254190C2F5E8FEF72D419018045633A8254160105879F7F72D41D0CCCC8C14A82541A0C64B77E2F72D41C09F1A6F04A82541B0F3FD54DFF72D41E0F97EAAECA72541205A643BE6F72D41305EBA09D4A725410000004001F82D41"
"L","2031.94889998861","0106000020BD0B00000100000001030000000100000018000000305C8F02EAF32541901804D630C62E4140B6F3FDE1F325419041602535C62E41A045B6B3DCF32541608FC2B545C62E41305EBA49DDF3254160BA498C4FC62E41E0A59B04E4F3254180C0CA615FC62E4130871659E5F3254150E3A59B83C62E41C0490C02ECF32541A09BC42093C62E4120DBF9FEEFF3254160BA494CC3C62E41B047E17AF0F32541B047E13ACBC62E41709318C4F6F325417091EDFCCEC62E41703D0AD7FAF3254180C0CAE1D2C62E41606666E60CF42541B0C8763ED6C62E41A0C64BB71AF42541B0C8767ED3C62E41601058B91CF42541D0CCCC8CCFC62E41F02631881CF42541606666269FC62E41706891AD1DF4254120DBF93E8DC62E4150B81E8523F42541706891ED84C62E4120B072A822F4254110D9CEF776C62E41B0C8763E1EF42541408B6CE768C62E41709318440FF42541A09BC4604FC62E41D0CCCC0C06F4254190976ED235C62E4140DF4FCDFDF3254180C0CA212CC62E41A045B6B3EDF32541A045B6B32EC62E41305C8F02EAF32541901804D630C62E41"
"L","2020.60901000979","0106000020BD0B0000010000000103000000010000000F00000030B29D6FE6342541C0CAA14505B22E4180C0CAE1E034254120DBF9BE11B22E4180EB5138E834254160E5D0622BB22E4100AAF152DF342541C01E85EB49B22E41A045B6B3F3342541C020B0F24EB22E41500C02EB223525416039B4486DB22E4100AAF1122F35254170BE9FDA72B22E41C07493D83A3525419041606572B22E4110022B07593525411083C00A71B22E4130DD248657352541C04B37C954B22E41C09F1A2F3435254100D5782932B22E4140B6F3BD1235254190C2F5680FB22E4100819503FE34254140355E7AFAB12E41E07A14EEF3342541007F6ABCFCB12E4130B29D6FE6342541C0CAA14505B22E41"
"L","2015.53811650653","0106000020BD0B00000100000001030000000100000019000000B0F1D28D387325412031082C6A822E4190976E122D732541A0C64B7774822E41D0CCCC4C09732541C04B370978822E4180C0CA21F7722541C0F5281C9F822E41709318C401732541D022DBB9B4822E41A045B6F3077325418016D98EB6822E412085EB9109732541E04F8D97DE822E4140E17A1410732541D0F75323E6822E412004560E18732541E0FBA9F1E5822E4180EB513826732541A0703D0AC1822E41E0FBA9314273254110AE47E1BF822E41A09999194C7325412031086CBB822E41D04D62D04D73254130871659B3822E41C04B37493E73254180E926F191822E4120068115467325418014AE878F822E41C01E852B4E73254140B6F33D91822E41D076BE9F5C732541007F6ABC9C822E41F0D24DA26273254110AC1C5A9C822E412006815572732541C020B0B293822E41506210D87773254110AE47618B822E41002B87D677732541F053E3A585822E41709318444C7325412006811565822E417012834044732541A0C420B063822E41906CE77B3A73254120B072E865822E41B0F1D28D387325412031082C6A822E41"
"L","2015.38150296756","0106000020BD0B0000010000000103000000010000001500000040E17A141C892541203108ACE3E42E41D0A145B61F892541D022DB79DBE42E41400AD7E31C8925412085EB51CDE42E41904160A5FC882541A0EFA7C6C6E42E4190ED7C7FEE88254190416065BFE42E41B047E1FAD88825418095430B9EE42E4190976E92B8882541F0A7C68B8FE42E41400AD763B4882541B0C8767E8FE42E41C0749398AE882541A045B6F38DE42E4180E926718E882541F0A7C60B8FE42E4130B29DEF7E88254150B81EC595E42E41B0F3FD148088254160BA490CB2E42E412004560E8188254150E3A51BCCE42E41500C022B87882541A09BC4A0CDE42E4100D578299788254170BE9F1AC9E42E41C020B0F2C0882541E0F97E2AC5E42E41E0F97EEAC688254100560EEDC8E42E41A01A2F9DE4882541F053E3E5EDE42E4150E3A55B0E89254110AC1C1AEEE42E410081954314892541D04D62D0EBE42E4140E17A141C892541203108ACE3E42E41"
"L","2010.05513200827","0106000020BD0B00000100000001030000000100000012000000500E2D32871A254140B4C8361E692E41205A647B831A25410081958324692E4110AE47E1831A25411083C08A2A692E41809543CB9F1A25417068916D59692E41002B8716A21A2541E0CEF7535F692E412085EB11A81A254190976E1263692E4160E5D0E2B71A2541D0A145B68C692E4170BC74D3B91A2541803F35DEB8692E41601058B9B21A2541508D972ECB692E41F02631C8D01A2541F02631C8D1692E41A01A2F5DE01A254130B29D2FC7692E41F0FDD4F8E71A2541B0F1D2CDBC692E41C01E85EBE11A2541203108EC90692E411083C04AD81A254110AC1C1A69692E4160643B9FD31A25417012834057692E41305EBAC9B71A254170E7FB692E692E41C04B3749971A2541D0CCCC8C1B692E41500E2D32871A254140B4C8361E692E41"
"L","1992.97501052811","0106000020BD0B0000010000000103000000010000001200000010022B07365B25418016D90E03B52E41D0A14536495B2541F051B85E0BB52E41608FC2B55C5B254190C2F5A813B52E41C01E852B875B2541C09F1AAFF1B42E412085EB919A5B2541102DB2DDE6B42E41709318049C5B2541E0F97EAADAB42E41F0A7C64B905B2541E0CEF7D3AEB42E4150E3A51B885B254110D9CE37ABB42E41D022DB39785B2541E07A14EEABB42E412085EB114F5B2541C020B0F2C3B42E41303333B31F5B2541E0FBA9F1CFB42E41809543CB195B25417091ED3CD2B42E41D04D6250165B2541C020B032D8B42E41305C8F022F5B2541400AD763E9B42E418095434B335B254170BC7413F1B42E4110D9CE77335B25418014AE07F9B42E41E04F8DD72D5B2541C020B072FFB42E4110022B07365B25418016D90E03B52E41"
"L","1982.60635507649","0106000020BD0B000001000000010300000001000000150000005062109840AA2541C07493D89DF22E41205A647B3CAA2541E0D0221B9EF22E41500E2DF238AA2541A045B633A8F22E41F0D24D623AAA2541500E2D32CAF22E41400AD7A345AA2541002B87D6E5F22E41305EBAC95FAA2541E07A14EE14F32E41E07A142E63AA254110AC1CDA3CF32E418016D9CE6EAA254130DD24865EF32E41D078E9A691AA2541E07A142E75F32E41F0D24DA2B3AA2541508D97AE73F32E41F0A7C64BB9AA2541205A64BB71F32E4100D578E9A6AA2541007F6A3C64F32E41400AD7238DAA2541C01E852B3BF32E41D0CCCCCC86AA25413089416031F32E41904160E583AA254140E17A941BF32E41C0F528DC6DAA254140355E3AECF22E41C01E856B67AA254110022B87E0F22E41A0C420F059AA2541200681D5BAF22E41E04F8DD74AAA254100AAF192A3F22E4140B6F37D42AA254140355EBA9DF22E415062109840AA2541C07493D89DF22E41"
"L","1980.33692150027","0106000020BD0B0000010000000103000000010000001100000080C0CAE11C9A2541202FDDA440602E41608FC2B5249A2541A09999193A602E41D04D6250289A254120B072E831602E4190C2F5E8259A2541308716192A602E4190438BAC009A254160BA498C0D602E418014AE87EB992541B01C5A64EE5F2E4180C0CA21EB992541A01A2F5DE85F2E41F0FDD4F8E4992541F0D24D62E25F2E4110AC1CDADE99254150E3A5DBE05F2E41B0F1D20DD7992541305C8F42E35F2E41E0F97E2AD59925413008AC1CE95F2E41000000C0B6992541408B6CA708602E41A045B6B3AA992541F051B85E35602E411083C08ACF992541B01C5AE44B602E4110AE47A1D79925413008AC9C4D602E41E0D0221BF5992541002B875646602E4180C0CAE11C9A2541202FDDA440602E41"
"L","1978.01737897459","0106000020BD0B0000010000000103000000010000002800000010AC1C5A94322541706891AD323A2F4190416025983225417068916D323A2F41906E12439A32254130894160303A2F41C0F528DC9D322541D04D62502C3A2F41305C8F82A1322541E0D0221B243A2F41906E1243A332254130DD24061C3A2F4160BA498CA6322541305EBAC90D3A2F41002B87D6A7322541C0CAA1C5FD392F4110D7A370AB32254100819583EF392F4110022B47B232254170E7FB29D7392F41706891ADB7322541308941E0C6392F41A045B673BC322541508D976EAC392F41A0703D0ABC32254110AC1C5AA0392F4120DBF9BEBB32254160E5D0A29A392F418014AEC7B9322541C020B0729A392F41B09DEFA7B1322541606666E69C392F41D0CCCC0CA8322541C0F5285CA1392F41C01E852B9832254150621018A2392F41E04F8D17923225417068912DA2392F4120DBF93E8E32254100AAF192A6392F41B0F3FD548A32254120B072A8AA392F41A09BC4E08632254100560EADB6392F41D0A3707D85322541C04B37C9C4392F4190ED7CBF7F322541F0285C4FC9392F41308716197C32254170931884D1392F41D022DB397232254110AC1CDAD1392F414060E5506C322541B09DEF27D4392F41007F6A7C6432254190976E52DC392F41A0C420B06232254170BE9F5ADE392F41000000006332254110022B87E8392F41F0FDD4B865322541102DB25DF6392F4160E5D0E267322541102DB25DFA392F41906CE7FB6732254150B81E45FC392F41B09DEF676C3225412031082C063A2F412085EB916E3225412031082C0A3A2F4140DF4F0D77322541500E2DF2173A2F4120DBF9BE8332254170BE9F5A273A2F41F051B8DE893225412085EB512D3A2F41D022DBF98F322541E0CEF7D32E3A2F4110AC1C5A94322541706891AD323A2F41"
"L","1954.10470651276","0106000020BD0B00000100000001030000000100000021000000500E2DF23A342541205A64BB2E522F41D078E9663B342541500C02AB36522F41A01A2F5D3F34254160E5D0A238522F41305C8F4241342541305C8F8238522F41A045B673533425416039B48839522F4180EB51385F34254190976E1239522F413087161967342541F07C3FF536522F4190ED7C3F67342541A0C64BB734522F41A0C64BF76C34254110AC1C9A2E522F41F0FDD43874342541B0F3FD5422522F4170BC741376342541B09DEF271C522F4140B6F3FD7934254100AAF11218522F41E0A59B447B3425411083C0CA0D522F41F02631C87E34254110AE47A1FD512F41A0C64BB7813425413008AC5CE9512F41A01A2F1D8334254100000040DB512F4150E3A5DB80342541C0749358D5512F4110D7A3707C34254180E92671CB512F41500E2D727A34254170E7FBA9C9512F41B0F1D20D6E34254180EB51F8BF512F4170E7FB296A3425414060E550BE512F419018041664342541D078E966BE512F410000000058342541F0D24DE2BE512F41F051B81E48342541803F359EBF512F412031086C4434254130DD24C6C1512F4150E3A59B3E342541906CE7FBC5512F4150E3A5DB3A342541C04B3749CC512F41B0F1D2CD3A342541508D976ED0512F41E024068139342541C020B072E0512F41608FC2F539342541F0D24D62E8512F41906E12C336342541A0EFA786F8512F41B072689137342541A0C420B010522F41500E2DF23A342541205A64BB2E522F41"
